SampleID,score_XY,score_YX,labels
0,0.0024923163129748215,0.00674754534787785,1
1,0.0005721397330229732,0.01491910535054008,1
2,0.0012529328881056637,0.02888310007947718,1
3,0.005557687351266753,0.004102401538523464,-1
4,0.016714342286502367,0.0022057594518727695,-1
5,0.006594022651369169,0.003305870004824525,-1
6,0.006840735345473832,0.001670639563266407,-1
7,0.029735671286516607,0.0010132201170100867,-1
8,0.003602466879084021,0.011900061588767191,1
9,0.0075927353668748376,0.0016395209893771624,-1
10,0.014760942606487163,0.0014640091432010349,-1
11,0.0004559457715211115,0.013576027660919223,1
12,0.010702427130390981,0.0009857935532172478,-1
13,0.003089067516330708,0.00831916108385446,1
14,0.0033076719702974477,0.00905569939606047,1
15,0.0012718321282470994,0.009159700851185497,1
16,0.0037041784500753136,0.011054768599497916,1
17,0.007380537295564912,0.002081768929578663,-1
18,0.006302602798896967,0.016749400374053616,1
19,0.01578077432034364,0.0010012075492291728,-1
20,0.006117130388595469,0.0053584273784828195,-1
21,0.015985725618170146,0.001080305684864281,-1
22,0.0017025449926424338,0.007418174507440604,1
23,0.012017803592341007,0.0033825762332420637,-1
24,0.0012737272342554329,0.014187826269094171,1
25,0.020333962525057158,0.0014937622823862878,-1
26,0.013990940108078064,0.004964166259551326,-1
27,0.0014085882565811508,0.012038787488656728,1
28,0.010852838738460418,0.004599221831201067,-1
29,0.020337936388016245,0.0005382793079487598,-1
30,0.0009941152210164212,0.018295943352598595,1
31,0.002523414277222655,0.019301949018581007,1
32,0.003874538926761851,0.015147806177735592,1
33,0.00073488033423296,0.008539562514454068,1
34,0.0034293140942008816,0.015176412768137958,1
35,0.005675469394656417,0.0017979721049621467,-1
36,0.00014338583817525007,0.010659690962266362,1
37,0.0007173144575780897,0.008502456242826138,1
38,0.019525725681039195,0.0023937355423312373,-1
39,0.003958549048478751,0.012267720507421215,1
40,0.012511038403384142,0.002385238933146357,-1
41,0.00377011179074454,0.012910075494424236,1
42,0.013851473525104425,0.005540046572370008,-1
43,0.0009759686541722291,0.011061938442673109,1
44,0.0034958195564593697,0.018811971429215164,1
45,0.012407342739801708,0.0022108303581202405,-1
46,0.008050556303401813,0.0007737763141471434,-1
47,0.011831216501051603,0.001385311649217009,-1
48,0.0037157327773740334,0.0010423331174892287,-1
49,0.009167529134731336,0.0031734533701788395,-1
50,0.0030032258050854232,0.015689434905327482,1
51,0.01278267670571548,0.001433126593533343,-1
52,0.0024861960920440538,0.005953191310969181,1
53,0.009948067259004234,0.0017934315301147657,-1
54,0.0065792744131795014,0.008745927296426374,1
55,0.021350563749916052,0.0010923992538446612,-1
56,0.0019213141786658381,0.011873266194938954,1
57,0.008395222170510638,0.0034113607866129853,-1
58,0.0011068612257114148,0.004515535140306838,1
59,0.009065837415882285,0.005277034226197833,-1
60,0.012813925795109742,0.00032374518208821876,-1
61,0.0030679192316796886,0.009774246511821029,1
62,0.01472803727329724,0.002026797105992041,-1
63,0.011730332587014785,0.002461450505686906,-1
64,0.0032551893939581802,0.01883714708278162,1
65,0.0007999159517628068,0.007372491144477932,1
66,0.0010060033981251386,0.011899788568162862,1
67,0.029708083783022504,0.0030942674698539846,-1
68,0.012472202691640606,0.0012056378885484656,-1
69,0.004630628757330771,0.015823137904283045,1
70,0.010775971020266756,0.0012497784539319292,-1
71,0.0010843029722340642,0.014654008050808437,1
72,0.01402725541933359,0.0010506829106089262,-1
73,0.011382854110551332,0.0016034740581144225,-1
74,0.0023901126387119356,0.005970124237252466,1
75,0.001556781905308245,0.008672306593995155,1
76,0.007166413371120012,0.012808048330985882,1
77,0.008425450495767466,0.0011489092130338896,-1
78,0.005348852520235652,0.003495062074818649,-1
79,0.0006678157957733299,0.012879540148185315,1
80,0.0006844378770292715,0.011601679987716246,1
81,0.017260634399170808,0.002878332208823156,-1
82,0.010816357027945351,0.0022241157411379106,-1
83,0.0011108593551560713,0.02114842728655541,1
84,0.0008990077325882702,0.018336993979751057,1
85,0.013503544120904609,0.001537938603307325,-1
86,0.011723876186103925,0.003896292538965712,-1
87,0.000984920440384265,0.006032264056899154,1
88,0.011196019380482921,0.0012982992370792288,-1
89,0.014427597363167344,0.001353341680961256,-1
90,0.011108924759524361,0.0013575782258746368,-1
91,0.004965392685914862,0.01005229449595044,1
92,0.0005188091754193084,0.01210648303963059,1
93,0.00228373995219437,0.008245884126602248,1
94,0.012929291422350463,0.004649732016042336,-1
95,0.003422298797729929,0.012843616326567333,1
96,0.0012411640946696965,0.009655281111981896,1
97,0.016690258636477044,0.0006250707186006123,-1
98,0.008663526294952517,0.0034207763306778115,-1
99,0.0009432275559577789,0.0128564044441535,1
