SampleID,score_XY,score_YX,labels
0,-1000000000000.0,-0.024735156446695328,1
1,-1000000000000.0,-0.0036447455640882254,-1
2,-1000000000000.0,-0.015026453882455826,1
3,-1000000000000.0,-0.0346495620906353,1
4,-1000000000000.0,-0.011464979499578476,1
5,-1000000000000.0,-0.037536755204200745,-1
6,-1000000000000.0,-0.011449326761066914,-1
7,-1000000000000.0,-0.01489108894020319,1
8,-1000000000000.0,-0.0009791420307010412,-1
9,-1000000000000.0,-0.01590849831700325,1
10,-1000000000000.0,-0.01586085930466652,1
11,-1000000000000.0,-0.004129003267735243,-1
12,-1000000000000.0,-0.0029300327878445387,-1
13,-1000000000000.0,-0.02432170696556568,1
14,-1000000000000.0,-0.008806327357888222,-1
15,-1000000000000.0,-0.0069679077714681625,-1
16,-1000000000000.0,-0.048501867800951004,-1
17,-1000000000000.0,-0.003983143251389265,1
18,-1000000000000.0,-0.03855007141828537,1
19,-1000000000000.0,-0.024905236437916756,1
20,-1000000000000.0,-0.021320605650544167,1
21,-1000000000000.0,-0.015119249932467937,1
22,-1000000000000.0,-0.02528204955160618,1
23,-1000000000000.0,-0.006002133712172508,-1
24,-1000000000000.0,-0.005211439449340105,-1
25,-1000000000000.0,-0.015096968971192837,1
26,-1000000000000.0,-0.0293755941092968,1
27,-1000000000000.0,-0.00287635182030499,-1
28,-1000000000000.0,-0.03249216079711914,1
29,-1000000000000.0,-0.0034190646838396788,-1
30,-1000000000000.0,-0.005636922083795071,-1
31,-1000000000000.0,-0.021764621138572693,1
32,-1000000000000.0,-0.016692399978637695,1
33,-1000000000000.0,-0.029668444767594337,1
34,-1000000000000.0,-0.048154231160879135,1
35,-1000000000000.0,-0.004634465090930462,-1
36,-1000000000000.0,-0.009153692051768303,1
37,-1000000000000.0,-0.0045976112596690655,1
38,-1000000000000.0,-0.017666853964328766,-1
39,-1000000000000.0,-0.009573840536177158,1
40,-1000000000000.0,-0.013311054557561874,1
41,-1000000000000.0,-0.03484281897544861,1
42,-1000000000000.0,-0.026611894369125366,1
43,-1000000000000.0,-0.008293298073112965,-1
44,-1000000000000.0,-0.022073114290833473,1
45,-1000000000000.0,-0.008671079762279987,-1
46,-1000000000000.0,-0.019282659515738487,1
47,-1000000000000.0,-0.029279710724949837,1
48,-1000000000000.0,-0.004110799171030521,-1
49,-1000000000000.0,-0.008237010799348354,-1
50,-1000000000000.0,-0.029187263920903206,-1
51,-1000000000000.0,-0.019191408529877663,-1
52,-1000000000000.0,-0.0464075468480587,1
53,-1000000000000.0,-0.030123503878712654,1
54,-1000000000000.0,-0.01155939046293497,-1
55,-1000000000000.0,-0.03290002420544624,-1
56,-1000000000000.0,-0.015690796077251434,1
57,-1000000000000.0,-0.010683014988899231,-1
58,-1000000000000.0,-0.008005067706108093,-1
59,-1000000000000.0,-0.022056858986616135,-1
60,-1000000000000.0,-0.014907670207321644,-1
61,-1000000000000.0,-0.019360071048140526,-1
62,-1000000000000.0,-0.004123393911868334,-1
63,-1000000000000.0,-0.011189987882971764,-1
64,-1000000000000.0,-0.036498136818408966,1
65,-1000000000000.0,-0.01641514152288437,-1
66,-1000000000000.0,-0.02333233505487442,1
67,-1000000000000.0,-0.009982914663851261,-1
68,-1000000000000.0,-0.00755203515291214,-1
69,-1000000000000.0,-0.007751884404569864,-1
70,-1000000000000.0,-0.05614292621612549,1
71,-1000000000000.0,-0.009590312838554382,-1
72,-1000000000000.0,-0.04499828815460205,1
73,-1000000000000.0,-0.00716567225754261,1
74,-1000000000000.0,-0.009136687964200974,-1
75,-1000000000000.0,-0.019151564687490463,1
76,-1000000000000.0,-0.02279151789844036,1
77,-1000000000000.0,-0.005046614911407232,-1
78,-1000000000000.0,-0.013168022967875004,-1
79,-1000000000000.0,-0.006760025396943092,-1
80,-1000000000000.0,-0.027221325784921646,1
81,-1000000000000.0,-0.018041064962744713,1
82,-1000000000000.0,-0.03344608470797539,1
83,-1000000000000.0,-0.005822138860821724,1
84,-1000000000000.0,-0.003164139576256275,-1
85,-1000000000000.0,-0.008129782974720001,1
86,-1000000000000.0,-0.022472413256764412,-1
87,-1000000000000.0,-0.025669023394584656,1
88,-1000000000000.0,-0.023259202018380165,1
89,-1000000000000.0,-0.04390646144747734,1
90,-1000000000000.0,-0.03534180298447609,1
91,-1000000000000.0,-0.009557077661156654,-1
92,-1000000000000.0,-0.012531067244708538,1
93,-1000000000000.0,-0.003406123723834753,-1
94,-1000000000000.0,-0.01578347198665142,1
95,-1000000000000.0,-0.02949443645775318,1
96,-1000000000000.0,-0.0025548026897013187,-1
97,-1000000000000.0,-0.04075036942958832,1
98,-1000000000000.0,-0.044466692954301834,1
99,-1000000000000.0,-0.025401491671800613,1
