,Trials,Num_edges,gt_A,pred_A,pred_order,full_A,SHD,SID,Missing,Reverse,Extra,D_order,Cfg
0,0,15,"[[0 0 0 0 0 0 0 0 0]
 [0 0 0 1 1 1 0 0 1]
 [1 1 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 1 0 0 0]
 [0 0 1 1 0 1 0 0 0]
 [0 0 0 1 0 0 1 0 0]]","[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 1 0 1 1 0 0 1 1]
 [0 1 0 0 0 0 1 0 0]
 [0 1 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0]
 [0 1 0 1 1 0 1 0 0]]","[2, 7, 5, 8, 4, 3, 6, 0, 1]","[[0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1.]
 [1. 1. 0. 0. 0. 0. 1. 0. 0.]
 [1. 1. 0. 1. 0. 0. 1. 0. 0.]
 [1. 1. 0. 1. 1. 0. 1. 0. 1.]
 [1. 1. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 0. 1.]
 [1. 1. 0. 1. 1. 0. 1. 0. 0.]]",11,43.0,3,5,3,7,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
1,1,8,"[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0]
 [0 1 0 0 0 1 0 0 0]
 [0 0 1 0 0 0 1 0 0]]","[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 0 0 1 1 0 0 0 1]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0]
 [0 1 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0]]","[2, 0, 4, 8, 6, 7, 5, 1, 3]","[[0. 1. 0. 1. 1. 1. 1. 1. 1.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 1. 0. 1. 1. 1. 1.]
 [0. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 1. 0. 1. 0. 1. 0. 1. 0.]
 [0. 1. 0. 1. 0. 1. 0. 0. 0.]
 [0. 1. 0. 1. 0. 1. 1. 1. 0.]]",2,14.0,1,1,0,1,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
2,2,13,"[[0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0]
 [0 1 0 0 0 0 1 0 0]
 [1 1 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 0 1 0 0 0 0 0 1]
 [1 0 0 1 0 0 0 0 0]]","[[0 0 0 0 0 0 0 1 1]
 [0 0 0 0 1 0 1 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0]
 [0 0 1 0 0 0 0 0 0]
 [0 0 0 1 0 0 0 1 0]]","[5, 0, 8, 3, 1, 7, 2, 6, 4]","[[0. 1. 1. 1. 1. 0. 1. 1. 1.]
 [0. 0. 1. 0. 1. 0. 1. 1. 0.]
 [0. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 1. 1. 0. 1. 0. 1. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 1. 0. 1. 1. 1.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 1. 0. 1. 0. 1. 0. 0.]
 [0. 1. 1. 1. 1. 0. 1. 1. 0.]]",9,48.0,3,6,0,7,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
3,3,8,"[[0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 1 0 0 0]
 [0 1 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]]","[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0]
 [1 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0]
 [1 0 0 1 0 0 0 0 0]]","[7, 1, 5, 4, 2, 8, 6, 3, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 1. 1. 0. 1.]
 [1. 0. 0. 1. 0. 0. 1. 0. 1.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 0. 1. 0. 1.]
 [1. 0. 1. 1. 1. 0. 1. 0. 1.]
 [1. 0. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 1. 1. 1. 0. 1.]
 [1. 0. 0. 1. 0. 0. 1. 0. 0.]]",5,24.0,1,4,0,4,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
4,4,8,"[[0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0]
 [0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 1]
 [0 0 0 0 0 0 0 0 0]]","[[0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0]
 [0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0]]","[2, 5, 4, 3, 6, 0, 1, 8, 7]","[[0. 1. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 1.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1.]
 [1. 1. 0. 0. 0. 0. 1. 1. 1.]
 [1. 1. 0. 1. 0. 0. 1. 1. 1.]
 [1. 1. 0. 1. 1. 0. 1. 1. 1.]
 [1. 1. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0.]]",2,8.0,1,1,0,2,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
5,5,13,"[[0 0 0 0 0 0 0 1 0]
 [1 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0]
 [1 0 1 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0]
 [1 0 1 0 0 0 0 0 0]]","[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1]
 [1 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0]
 [1 0 0 0 1 0 0 0 0]]","[3, 7, 1, 2, 8, 6, 0, 4, 5]","[[0. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 0. 1. 0. 1. 1. 1. 0. 1.]
 [1. 0. 0. 0. 1. 1. 1. 0. 1.]
 [1. 1. 1. 0. 1. 1. 1. 1. 1.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 1. 0. 1. 1. 1. 0. 1.]
 [1. 0. 0. 0. 1. 1. 1. 0. 0.]]",10,42.0,5,4,1,8,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
6,6,9,"[[0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0]
 [0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 1 0 0 1 0 1 0 0]
 [0 1 0 0 0 0 0 0 0]]","[[0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0]]","[2, 3, 1, 7, 6, 0, 4, 5, 8]","[[0. 0. 0. 0. 1. 1. 0. 0. 1.]
 [1. 0. 0. 0. 1. 1. 1. 1. 1.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1.]
 [1. 1. 0. 0. 1. 1. 1. 1. 1.]
 [0. 0. 0. 0. 0. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [1. 0. 0. 0. 1. 1. 0. 0. 1.]
 [1. 0. 0. 0. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",5,15.0,4,1,0,3,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
7,7,10,"[[0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 1 0 1]
 [0 0 0 0 1 0 0 0 0]
 [0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 1]
 [1 0 0 0 1 0 0 0 0]]","[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0]
 [0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0]
 [0 1 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 0 0]]","[5, 6, 1, 8, 3, 2, 7, 0, 4]","[[0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 1. 1.]
 [1. 0. 0. 0. 1. 0. 0. 1. 0.]
 [1. 0. 1. 0. 1. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 1. 0. 1. 1. 1.]
 [1. 1. 1. 1. 1. 0. 0. 1. 1.]
 [1. 0. 0. 0. 1. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 1. 0.]]",7,23.0,4,2,1,5,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
8,8,8,"[[0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 1]
 [0 1 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0]]","[[0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 1 0 0 1]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 1]
 [0 0 0 0 1 0 0 1 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]]","[0, 6, 2, 5, 4, 7, 3, 1, 8]","[[0. 1. 1. 1. 1. 1. 1. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 1. 0. 1. 1. 1. 0. 1. 1.]
 [0. 1. 0. 0. 0. 0. 0. 0. 1.]
 [0. 1. 0. 1. 0. 0. 0. 1. 1.]
 [0. 1. 0. 1. 1. 0. 0. 1. 1.]
 [0. 1. 1. 1. 1. 1. 0. 1. 1.]
 [0. 1. 0. 1. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",7,39.0,2,3,2,4,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
9,9,12,"[[0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 1 1 0 0]
 [0 0 0 0 0 1 0 0 0]
 [1 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0]
 [0 1 0 1 1 1 1 0 0]]","[[0 0 0 1 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 1 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 0 1 0 1]
 [0 0 0 1 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]]","[7, 0, 2, 5, 6, 3, 4, 8, 1]","[[0. 1. 1. 1. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 1. 1. 1. 1. 0. 1.]
 [0. 1. 0. 0. 1. 0. 0. 0. 1.]
 [0. 1. 0. 0. 0. 0. 0. 0. 1.]
 [0. 1. 0. 1. 1. 0. 1. 0. 1.]
 [0. 1. 0. 1. 1. 0. 0. 0. 1.]
 [1. 1. 1. 1. 1. 1. 1. 0. 1.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0.]]",16,47.0,4,8,4,9,"Namespace(activation=<function leaky_relu at 0x152f14b80>, batchsize=128, dropout=True, interval_save=-1, interval_test=1, l_logdir='abpnl_results/cause0effect7/trial0', l_seed=438582, learning_rate=0.001, logdir='abpnl_results', loss_balance=0.5, max_workers=4, n_epoch=300, n_layers=2, n_trials=1, n_units=64, num_variables=9, optimizer=<class 'torch.optim.adam.Adam'>, pruning_threshold=0.95, seed=0, train_ratio=0.6, verbose=False)"
