SampleID,score_XY,score_YX,labels
pair1,15.913112164937923,16.084985271427172,-1.0
pair2,9.893531837900083,9.893531837900085,-1.0
pair3,4.042212507893637,3.933895161826777,-1.0
pair4,1.0727075735149043,1.0727075735149034,-1.0
pair5,10.565109028668562,10.565109028668564,-1.0
pair6,14.06867471798155,14.068674717981553,-1.0
pair7,11.068749170400071,11.068749170400071,-1.0
pair8,12.517496110496094,12.517496110496097,-1.0
pair9,11.229031779719518,11.22986584817497,-1.0
pair10,8.369982806925599,8.37163767548044,-1.0
pair11,11.010294982864854,11.010294982864856,-1.0
pair12,4.367910263624673,4.3755194538127204,-1.0
pair13,29.0659357119133,29.04754315887204,-1.0
pair14,21.458994445144956,21.39196706186043,-1.0
pair15,27.334709107599462,27.301422794750454,-1.0
pair16,10.531281754680348,10.589205459661178,-1.0
pair17,3.175356883208403,3.173174532903012,-1.0
pair18,19.855847895778865,19.855847895778872,-1.0
pair19,21.29411872223831,21.270689782041373,-1.0
pair20,6.423190667904988,6.148245948915968,-1.0
pair21,3.906350105843531,3.9063501058435297,-1.0
pair22,0.750574652450883,0.7780217940312626,-1.0
pair23,3.964564621643253,3.964564621643252,-1.0
pair24,0.7143727543000755,0.7143727543000755,-1.0
pair25,5.2219868700824215,5.2188641594267065,-1.0
pair26,1.4608108598304304,1.4662082862063759,-1.0
pair27,0.8521750144593189,1.042029239948304,-1.0
pair28,5.451563419026051,5.458597952293861,-1.0
pair29,2.976225080451308,2.976225080451308,-1.0
pair30,1.8034224448155787,1.803219363038087,-1.0
pair31,1.1849038886872245,1.1848534384850498,-1.0
pair32,8.18623375534765,8.327184564061803,-1.0
pair33,1.9479236326841685,1.9479236326841678,-1.0
pair34,0.42308768064217145,0.4230876806421725,-1.0
pair35,0.8614129995347503,0.8832309680948935,-1.0
pair36,0.9294176442649041,0.9294176442649045,-1.0
pair37,1.9642826568243417,1.9741929169966776,-1.0
pair38,1.0143502443703247,1.0143502443703247,-1.0
pair39,1.7998719362384856,1.7957684588022351,-1.0
pair40,3.7352069355225557,3.735206935522554,-1.0
pair41,1.998896761612992,1.9988967616129925,-1.0
pair42,17.700895344981017,17.70089534498102,-1.0
pair43,58.00519721024261,58.00953551655382,-1.0
pair44,31.43300411173449,31.455663633731945,-1.0
pair45,28.4387243775629,28.436963981942053,-1.0
pair46,16.102732177875556,16.102732177875563,-1.0
pair47,1.3161655989860632,1.3160999193782923,-1.0
pair48,2.911862435284163,2.911847973922626,-1.0
pair49,13.610502339974063,13.610502339974067,-1.0
pair50,11.026066853656404,11.018021000782419,1.0
pair51,3.4299215031519235,3.429921503151922,1.0
pair52,4.016508205565774,4.016508205565774,1.0
pair53,3.7758256357366022,3.7758256357366022,1.0
pair54,3.8458087161168173,3.8458087161168164,1.0
pair55,4.1070882973164915,4.107088297316491,1.0
pair56,2.9729488192084252,2.8848531969143014,1.0
pair57,2.844397423528017,2.8443974235280196,1.0
pair58,2.9319035595905003,2.9319035595904994,1.0
pair59,3.52742687322542,3.52742687322542,1.0
pair60,8.85905308461161,8.845649891292911,1.0
pair61,6.449084841678627,6.438203056893406,1.0
pair62,18.779805657126644,18.779806754269195,1.0
pair63,13.895009745709233,13.9033363035555,1.0
pair64,12.717593469370193,12.720581726137764,1.0
pair65,4.440115637461745,4.440115637461744,1.0
pair66,17.85651048063296,17.85651048063299,1.0
pair67,1.5963742786341675,1.596374278634167,1.0
pair68,38.72269599134726,38.722695991347265,1.0
pair69,7.2320359626061155,7.231181141579699,1.0
pair70,7.477523200653223,7.51561122591338,1.0
pair71,26.406961017727188,26.406961017727188,1.0
pair72,16.53400494403922,16.53400494403922,1.0
pair73,32.572629151074885,32.572629151074885,1.0
pair74,31.968910769520644,31.968910769520644,1.0
pair75,16.40850043420381,16.408500434203813,1.0
pair76,16.49100675418644,16.49100293817084,1.0
pair77,19.938688565902737,19.93871566300066,1.0
pair78,28.338450963345906,28.338455675864555,1.0
pair79,44.21322564671227,44.21322564671227,1.0
pair80,1.1719489161085792,1.1719489161085788,1.0
pair81,12.907947715654847,12.840173787302835,1.0
pair82,5.040791418553944,6.530737212250019,1.0
pair83,6.579431224069237,6.5794312240692365,1.0
pair84,4.251035797927868,4.252260231263783,1.0
pair85,1.3203336328528503,1.320107340361387,1.0
pair86,9.88064543238052,9.872858310045762,1.0
pair87,13.253397406023105,13.253397406023105,1.0
pair88,19.40173955437602,19.401739554376018,1.0
pair89,1.4872221919762874,1.4872221919762876,1.0
pair90,3.219887645153981,3.219887645153981,1.0
pair91,9.848372341712398,9.848372341712398,1.0
pair92,1.449208583786128,1.462776851257686,1.0
pair93,7.822877522357119,7.807122677012935,1.0
pair94,4.089026519806384,4.089026519806382,1.0
pair95,6.347104127875915,6.341846276730663,1.0
pair96,31.585629983528296,31.660469786845166,1.0
pair97,1.3879380853916148,1.3897293437635483,1.0
pair98,0.27022070044604385,0.2694021299607848,1.0
pair99,0.7876234301659264,0.7876234301659266,1.0
